Split,Fruit,FileName,SizeBytes,BitDepth,Width,Height,HPPI,VPPI
train,Pineapple,Pineapple_378.jpg,5555,24,100,100,96.0,96.0
train,Pineapple,Pineapple_379.jpg,6632,24,100,100,,
train,Pineapple,Pineapple_38.jpg,6692,24,100,100,,
train,Pineapple,Pineapple_380.jpg,6707,24,100,100,,
train,Pineapple,Pineapple_381.jpg,6630,24,100,100,,
train,Pineapple,Pineapple_382.jpg,6633,24,100,100,,
train,Pineapple,Pineapple_383.jpg,6579,24,100,100,,
train,Pineapple,Pineapple_384.jpg,6329,24,100,100,,
train,Pineapple,Pineapple_385.jpg,6522,24,100,100,,
train,Pineapple,Pineapple_386.jpg,6197,24,100,100,,
train,Pineapple,Pineapple_387.jpg,6803,24,100,100,,
train,Pineapple,Pineapple_388.jpg,5888,24,100,100,,
train,Pineapple,Pineapple_389.jpg,6642,24,100,100,,
train,Pineapple,Pineapple_39.jpg,5961,24,100,100,,
train,Pineapple,Pineapple_390.jpg,5911,24,100,100,,
train,Pineapple,Pineapple_391.jpg,6066,24,100,100,,
train,Pineapple,Pineapple_392.jpg,5908,24,100,100,,
train,Pineapple,Pineapple_393.jpg,6319,24,100,100,,
train,Pineapple,Pineapple_394.jpg,6631,24,100,100,,
train,Pineapple,Pineapple_395.jpg,6058,24,100,100,,
train,Pineapple,Pineapple_396.jpg,6622,24,100,100,,
train,Pineapple,Pineapple_397.jpg,6579,24,100,100,,
train,Pineapple,Pineapple_398.jpg,6635,24,100,100,,
train,Pineapple,Pineapple_399.jpg,6063,24,100,100,,
train,Pineapple,Pineapple_4.jpg,6042,24,100,100,,
train,Pineapple,Pineapple_40.jpg,6681,24,100,100,,
train,Pineapple,Pineapple_400.jpg,6665,24,100,100,,
train,Pineapple,Pineapple_401.jpg,6678,24,100,100,,
train,Pineapple,Pineapple_402.jpg,6616,24,100,100,,
train,Pineapple,Pineapple_403.jpg,5912,24,100,100,,
train,Pineapple,Pineapple_404.jpg,6356,24,100,100,,
train,Pineapple,Pineapple_405.jpg,6611,24,100,100,,
train,Pineapple,Pineapple_406.jpg,6201,24,100,100,,
train,Pineapple,Pineapple_407.jpg,6611,24,100,100,,
train,Pineapple,Pineapple_408.jpg,6589,24,100,100,,
train,Pineapple,Pineapple_409.jpg,6608,24,100,100,,
train,Pineapple,Pineapple_41.jpg,6657,24,100,100,,
train,Pineapple,Pineapple_410.jpg,5995,24,100,100,,
train,Pineapple,Pineapple_411.jpg,6802,24,100,100,,
train,Pineapple,Pineapple_412.jpg,6057,24,100,100,,
train,Pineapple,Pineapple_413.jpg,6603,24,100,100,,
train,Pineapple,Pineapple_414.jpg,6690,24,100,100,,
train,Pineapple,Pineapple_415.jpg,6017,24,100,100,,
train,Pineapple,Pineapple_416.jpg,6627,24,100,100,,
train,Pineapple,Pineapple_417.jpg,6162,24,100,100,,
train,Pineapple,Pineapple_418.jpg,6135,24,100,100,,
train,Pineapple,Pineapple_419.jpg,6394,24,100,100,,
train,Pineapple,Pineapple_42.jpg,6264,24,100,100,,
train,Pineapple,Pineapple_420.jpg,5938,24,100,100,,
train,Pineapple,Pineapple_421.jpg,6049,24,100,100,,
train,Pineapple,Pineapple_422.jpg,6648,24,100,100,,
train,Pineapple,Pineapple_423.jpg,6604,24,100,100,,
train,Pineapple,Pineapple_424.jpg,6621,24,100,100,,
train,Pineapple,Pineapple_425.jpg,6608,24,100,100,,
train,Pineapple,Pineapple_426.jpg,6595,24,100,100,,
train,Pineapple,Pineapple_427.jpg,6015,24,100,100,,
train,Pineapple,Pineapple_428.jpg,6647,24,100,100,,
train,Pineapple,Pineapple_429.jpg,6039,24,100,100,,
train,Pineapple,Pineapple_43.jpg,6009,24,100,100,,
train,Pineapple,Pineapple_430.jpg,6580,24,100,100,,
train,Pineapple,Pineapple_431.jpg,5510,24,100,100,96.0,96.0
train,Pineapple,Pineapple_432.jpg,6601,24,100,100,,
train,Pineapple,Pineapple_433.jpg,6768,24,100,100,,
train,Pineapple,Pineapple_434.jpg,6636,24,100,100,,
train,Pineapple,Pineapple_435.jpg,6459,24,100,100,,
train,Pineapple,Pineapple_436.jpg,6698,24,100,100,,
train,Pineapple,Pineapple_437.jpg,6382,24,100,100,,
train,Pineapple,Pineapple_438.jpg,5925,24,100,100,,
train,Pineapple,Pineapple_439.jpg,5404,24,100,100,96.0,96.0
train,Pineapple,Pineapple_44.jpg,6637,24,100,100,,
train,Pineapple,Pineapple_440.jpg,6705,24,100,100,,
train,Pineapple,Pineapple_45.jpg,6581,24,100,100,,
train,Pineapple,Pineapple_46.jpg,6580,24,100,100,,
train,Pineapple,Pineapple_47.jpg,6670,24,100,100,,
train,Pineapple,Pineapple_48.jpg,5895,24,100,100,,
train,Pineapple,Pineapple_49.jpg,5973,24,100,100,,
train,Pineapple,Pineapple_5.jpg,5868,24,100,100,,
train,Pineapple,Pineapple_50.jpg,6656,24,100,100,,
train,Pineapple,Pineapple_51.jpg,5440,24,100,100,96.0,96.0
train,Pineapple,Pineapple_52.jpg,6698,24,100,100,,
train,Pineapple,Pineapple_53.jpg,5466,24,100,100,96.0,96.0
train,Pineapple,Pineapple_54.jpg,5488,24,100,100,96.0,96.0
train,Pineapple,Pineapple_55.jpg,5978,24,100,100,,
train,Pineapple,Pineapple_56.jpg,6733,24,100,100,,
train,Pineapple,Pineapple_57.jpg,6151,24,100,100,,
train,Pineapple,Pineapple_58.jpg,6788,24,100,100,,
train,Pineapple,Pineapple_59.jpg,6589,24,100,100,,
train,Pineapple,Pineapple_6.jpg,6804,24,100,100,,
train,Pineapple,Pineapple_60.jpg,6632,24,100,100,,
train,Pineapple,Pineapple_61.jpg,6505,24,100,100,,
train,Pineapple,Pineapple_62.jpg,6268,24,100,100,,
train,Pineapple,Pineapple_63.jpg,6665,24,100,100,,
train,Pineapple,Pineapple_64.jpg,6724,24,100,100,,
train,Pineapple,Pineapple_65.jpg,6610,24,100,100,,
train,Pineapple,Pineapple_66.jpg,6276,24,100,100,,
train,Pineapple,Pineapple_67.jpg,5930,24,100,100,,
train,Pineapple,Pineapple_68.jpg,6648,24,100,100,,
train,Pineapple,Pineapple_69.jpg,6660,24,100,100,,
train,Pineapple,Pineapple_7.jpg,6003,24,100,100,,
train,Pineapple,Pineapple_70.jpg,5981,24,100,100,,
train,Pineapple,Pineapple_71.jpg,6276,24,100,100,,
train,Pineapple,Pineapple_72.jpg,6046,24,100,100,,
train,Pineapple,Pineapple_73.jpg,6105,24,100,100,,
train,Pineapple,Pineapple_74.jpg,6665,24,100,100,,
train,Pineapple,Pineapple_75.jpg,6772,24,100,100,,
train,Pineapple,Pineapple_76.jpg,5913,24,100,100,,
train,Pineapple,Pineapple_77.jpg,6676,24,100,100,,
train,Pineapple,Pineapple_78.jpg,5511,24,100,100,96.0,96.0
train,Pineapple,Pineapple_79.jpg,6637,24,100,100,,
train,Pineapple,Pineapple_8.jpg,6677,24,100,100,,
train,Pineapple,Pineapple_80.jpg,5975,24,100,100,,
train,Pineapple,Pineapple_81.jpg,6599,24,100,100,,
train,Pineapple,Pineapple_82.jpg,6589,24,100,100,,
train,Pineapple,Pineapple_83.jpg,6668,24,100,100,,
train,Pineapple,Pineapple_84.jpg,6732,24,100,100,,
train,Pineapple,Pineapple_85.jpg,5451,24,100,100,96.0,96.0
train,Pineapple,Pineapple_86.jpg,6710,24,100,100,,
train,Pineapple,Pineapple_87.jpg,6868,24,100,100,,
train,Pineapple,Pineapple_88.jpg,6228,24,100,100,,
train,Pineapple,Pineapple_89.jpg,6721,24,100,100,,
train,Pineapple,Pineapple_9.jpg,6601,24,100,100,,
train,Pineapple,Pineapple_90.jpg,5951,24,100,100,,
train,Pineapple,Pineapple_91.jpg,6621,24,100,100,,
train,Pineapple,Pineapple_92.jpg,6680,24,100,100,,
train,Pineapple,Pineapple_93.jpg,6659,24,100,100,,
train,Pineapple,Pineapple_94.jpg,6589,24,100,100,,
train,Pineapple,Pineapple_95.jpg,6075,24,100,100,,
train,Pineapple,Pineapple_96.jpg,6619,24,100,100,,
train,Pineapple,Pineapple_97.jpg,6622,24,100,100,,
train,Pineapple,Pineapple_98.jpg,6606,24,100,100,,
train,Pineapple,Pineapple_99.jpg,6747,24,100,100,,
train,Strawberry,Strawberry_0.jpg,5110,24,100,100,,
train,Strawberry,Strawberry_1.jpg,4891,24,100,100,,
train,Strawberry,Strawberry_10.jpg,5597,24,100,100,,
train,Strawberry,Strawberry_100.jpg,5392,24,100,100,,
train,Strawberry,Strawberry_101.jpg,4899,24,100,100,,
train,Strawberry,Strawberry_102.jpg,5246,24,100,100,,
train,Strawberry,Strawberry_103.jpg,4811,24,100,100,,
train,Strawberry,Strawberry_104.jpg,4872,24,100,100,,
train,Strawberry,Strawberry_105.jpg,5603,24,100,100,,
train,Strawberry,Strawberry_106.jpg,4907,24,100,100,,
train,Strawberry,Strawberry_107.jpg,5593,24,100,100,,
train,Strawberry,Strawberry_108.jpg,4801,24,100,100,,
train,Strawberry,Strawberry_109.jpg,4692,24,100,100,,
train,Strawberry,Strawberry_11.jpg,4807,24,100,100,,
train,Strawberry,Strawberry_110.jpg,5286,24,100,100,,
train,Strawberry,Strawberry_111.jpg,4758,24,100,100,,
train,Strawberry,Strawberry_112.jpg,5380,24,100,100,,
train,Strawberry,Strawberry_113.jpg,5555,24,100,100,,
train,Strawberry,Strawberry_114.jpg,5014,24,100,100,,
train,Strawberry,Strawberry_115.jpg,4740,24,100,100,,
train,Strawberry,Strawberry_116.jpg,5598,24,100,100,,
train,Strawberry,Strawberry_117.jpg,5113,24,100,100,,
train,Strawberry,Strawberry_118.jpg,5559,24,100,100,,
train,Strawberry,Strawberry_119.jpg,4645,24,100,100,,
train,Strawberry,Strawberry_12.jpg,5628,24,100,100,,
train,Strawberry,Strawberry_120.jpg,5557,24,100,100,,
train,Strawberry,Strawberry_121.jpg,4869,24,100,100,,
train,Strawberry,Strawberry_122.jpg,4964,24,100,100,,
train,Strawberry,Strawberry_123.jpg,4950,24,100,100,,
train,Strawberry,Strawberry_124.jpg,4870,24,100,100,,
train,Strawberry,Strawberry_125.jpg,4994,24,100,100,,
train,Strawberry,Strawberry_126.jpg,5667,24,100,100,,
train,Strawberry,Strawberry_127.jpg,5274,24,100,100,,
train,Strawberry,Strawberry_128.jpg,5141,24,100,100,,
train,Strawberry,Strawberry_129.jpg,5076,24,100,100,,
train,Strawberry,Strawberry_13.jpg,4974,24,100,100,,
train,Strawberry,Strawberry_130.jpg,5594,24,100,100,,
train,Strawberry,Strawberry_131.jpg,4951,24,100,100,,
train,Strawberry,Strawberry_132.jpg,5602,24,100,100,,
train,Strawberry,Strawberry_133.jpg,4864,24,100,100,,
train,Strawberry,Strawberry_134.jpg,4873,24,100,100,,
train,Strawberry,Strawberry_135.jpg,5235,24,100,100,,
train,Strawberry,Strawberry_136.jpg,5660,24,100,100,,
train,Strawberry,Strawberry_137.jpg,5258,24,100,100,,
train,Strawberry,Strawberry_138.jpg,5430,24,100,100,,
train,Strawberry,Strawberry_139.jpg,4982,24,100,100,,
train,Strawberry,Strawberry_14.jpg,5548,24,100,100,,
train,Strawberry,Strawberry_140.jpg,4598,24,100,100,,
train,Strawberry,Strawberry_141.jpg,5070,24,100,100,,
train,Strawberry,Strawberry_142.jpg,4773,24,100,100,,
train,Strawberry,Strawberry_143.jpg,5151,24,100,100,,
train,Strawberry,Strawberry_144.jpg,5304,24,100,100,,
train,Strawberry,Strawberry_145.jpg,5148,24,100,100,,
train,Strawberry,Strawberry_146.jpg,5019,24,100,100,,
train,Strawberry,Strawberry_147.jpg,5398,24,100,100,,
train,Strawberry,Strawberry_148.jpg,4870,24,100,100,,
train,Strawberry,Strawberry_149.jpg,5315,24,100,100,,
train,Strawberry,Strawberry_15.jpg,5480,24,100,100,,
train,Strawberry,Strawberry_150.jpg,5004,24,100,100,,
train,Strawberry,Strawberry_151.jpg,4900,24,100,100,,
train,Strawberry,Strawberry_152.jpg,5055,24,100,100,,
train,Strawberry,Strawberry_153.jpg,5358,24,100,100,,
train,Strawberry,Strawberry_154.jpg,4771,24,100,100,,
train,Strawberry,Strawberry_155.jpg,5120,24,100,100,,
train,Strawberry,Strawberry_156.jpg,5513,24,100,100,,
train,Strawberry,Strawberry_157.jpg,4894,24,100,100,,
train,Strawberry,Strawberry_158.jpg,4760,24,100,100,,
train,Strawberry,Strawberry_159.jpg,5426,24,100,100,,
train,Strawberry,Strawberry_16.jpg,4746,24,100,100,,
train,Strawberry,Strawberry_160.jpg,4753,24,100,100,,
train,Strawberry,Strawberry_161.jpg,5391,24,100,100,,
train,Strawberry,Strawberry_162.jpg,5537,24,100,100,,
train,Strawberry,Strawberry_163.jpg,4917,24,100,100,,
train,Strawberry,Strawberry_164.jpg,5610,24,100,100,,
train,Strawberry,Strawberry_165.jpg,4906,24,100,100,,
train,Strawberry,Strawberry_166.jpg,4787,24,100,100,,
train,Strawberry,Strawberry_167.jpg,4953,24,100,100,,
train,Strawberry,Strawberry_168.jpg,4704,24,100,100,,
train,Strawberry,Strawberry_169.jpg,5261,24,100,100,,
train,Strawberry,Strawberry_17.jpg,5274,24,100,100,,
train,Strawberry,Strawberry_170.jpg,4864,24,100,100,,
train,Strawberry,Strawberry_171.jpg,5432,24,100,100,,
train,Strawberry,Strawberry_172.jpg,4896,24,100,100,,
train,Strawberry,Strawberry_173.jpg,4859,24,100,100,,
train,Strawberry,Strawberry_174.jpg,4937,24,100,100,,
train,Strawberry,Strawberry_175.jpg,5035,24,100,100,,
train,Strawberry,Strawberry_176.jpg,4763,24,100,100,,
train,Strawberry,Strawberry_177.jpg,5512,24,100,100,,
train,Strawberry,Strawberry_178.jpg,5010,24,100,100,,
train,Strawberry,Strawberry_179.jpg,4815,24,100,100,,
train,Strawberry,Strawberry_18.jpg,4745,24,100,100,,
train,Strawberry,Strawberry_180.jpg,4820,24,100,100,,
train,Strawberry,Strawberry_181.jpg,5486,24,100,100,,
train,Strawberry,Strawberry_182.jpg,4924,24,100,100,,
train,Strawberry,Strawberry_183.jpg,4750,24,100,100,,
train,Strawberry,Strawberry_184.jpg,4972,24,100,100,,
train,Strawberry,Strawberry_185.jpg,5563,24,100,100,,
train,Strawberry,Strawberry_186.jpg,5604,24,100,100,,
train,Strawberry,Strawberry_187.jpg,4723,24,100,100,,
train,Strawberry,Strawberry_188.jpg,4842,24,100,100,,
train,Strawberry,Strawberry_189.jpg,5336,24,100,100,,
train,Strawberry,Strawberry_19.jpg,5535,24,100,100,,
train,Strawberry,Strawberry_190.jpg,4836,24,100,100,,
train,Strawberry,Strawberry_191.jpg,5453,24,100,100,,
train,Strawberry,Strawberry_192.jpg,4742,24,100,100,,
train,Strawberry,Strawberry_193.jpg,4970,24,100,100,,
train,Strawberry,Strawberry_194.jpg,4779,24,100,100,,
train,Strawberry,Strawberry_195.jpg,4955,24,100,100,,
train,Strawberry,Strawberry_196.jpg,5635,24,100,100,,
train,Strawberry,Strawberry_197.jpg,4779,24,100,100,,
train,Strawberry,Strawberry_198.jpg,5590,24,100,100,,
train,Strawberry,Strawberry_199.jpg,4876,24,100,100,,
train,Strawberry,Strawberry_2.jpg,4835,24,100,100,,
train,Strawberry,Strawberry_20.jpg,4636,24,100,100,,
train,Strawberry,Strawberry_200.jpg,5376,24,100,100,,
train,Strawberry,Strawberry_201.jpg,4842,24,100,100,,
train,Strawberry,Strawberry_202.jpg,5305,24,100,100,,
train,Strawberry,Strawberry_203.jpg,4757,24,100,100,,
train,Strawberry,Strawberry_204.jpg,5032,24,100,100,,
train,Strawberry,Strawberry_205.jpg,4915,24,100,100,,
train,Strawberry,Strawberry_206.jpg,4876,24,100,100,,
train,Strawberry,Strawberry_207.jpg,5026,24,100,100,,
train,Strawberry,Strawberry_208.jpg,4931,24,100,100,,
train,Strawberry,Strawberry_209.jpg,4801,24,100,100,,
train,Strawberry,Strawberry_21.jpg,5067,24,100,100,,
train,Strawberry,Strawberry_210.jpg,5432,24,100,100,,
train,Strawberry,Strawberry_211.jpg,4755,24,100,100,,
train,Strawberry,Strawberry_212.jpg,4946,24,100,100,,
train,Strawberry,Strawberry_213.jpg,4886,24,100,100,,
train,Strawberry,Strawberry_214.jpg,5463,24,100,100,,
train,Strawberry,Strawberry_215.jpg,5541,24,100,100,,
train,Strawberry,Strawberry_216.jpg,5539,24,100,100,,
train,Strawberry,Strawberry_217.jpg,5634,24,100,100,,
train,Strawberry,Strawberry_218.jpg,4945,24,100,100,,
train,Strawberry,Strawberry_219.jpg,4938,24,100,100,,
train,Strawberry,Strawberry_22.jpg,4767,24,100,100,,
train,Strawberry,Strawberry_220.jpg,5084,24,100,100,,
train,Strawberry,Strawberry_221.jpg,5242,24,100,100,,
train,Strawberry,Strawberry_222.jpg,5065,24,100,100,,
train,Strawberry,Strawberry_223.jpg,4870,24,100,100,,
train,Strawberry,Strawberry_224.jpg,5466,24,100,100,,
train,Strawberry,Strawberry_225.jpg,5286,24,100,100,,
train,Strawberry,Strawberry_226.jpg,5618,24,100,100,,
train,Strawberry,Strawberry_227.jpg,5185,24,100,100,,
train,Strawberry,Strawberry_228.jpg,4890,24,100,100,,
train,Strawberry,Strawberry_229.jpg,5633,24,100,100,,
train,Strawberry,Strawberry_23.jpg,5608,24,100,100,,
train,Strawberry,Strawberry_230.jpg,4806,24,100,100,,
train,Strawberry,Strawberry_231.jpg,5520,24,100,100,,
train,Strawberry,Strawberry_232.jpg,4663,24,100,100,,
train,Strawberry,Strawberry_233.jpg,5078,24,100,100,,
train,Strawberry,Strawberry_234.jpg,4608,24,100,100,,
train,Strawberry,Strawberry_235.jpg,5094,24,100,100,,
train,Strawberry,Strawberry_236.jpg,4947,24,100,100,,
train,Strawberry,Strawberry_237.jpg,5157,24,100,100,,
train,Strawberry,Strawberry_238.jpg,5241,24,100,100,,
train,Strawberry,Strawberry_239.jpg,5110,24,100,100,,
train,Strawberry,Strawberry_24.jpg,5081,24,100,100,,
train,Strawberry,Strawberry_240.jpg,5226,24,100,100,,
train,Strawberry,Strawberry_241.jpg,5274,24,100,100,,
train,Strawberry,Strawberry_242.jpg,5036,24,100,100,,
train,Strawberry,Strawberry_243.jpg,5389,24,100,100,,
train,Strawberry,Strawberry_244.jpg,5557,24,100,100,,
train,Strawberry,Strawberry_245.jpg,4837,24,100,100,,
train,Strawberry,Strawberry_246.jpg,5060,24,100,100,,
train,Strawberry,Strawberry_247.jpg,5407,24,100,100,,
train,Strawberry,Strawberry_248.jpg,4907,24,100,100,,
train,Strawberry,Strawberry_249.jpg,4941,24,100,100,,
train,Strawberry,Strawberry_25.jpg,4977,24,100,100,,
train,Strawberry,Strawberry_250.jpg,5261,24,100,100,,
train,Strawberry,Strawberry_251.jpg,5098,24,100,100,,
train,Strawberry,Strawberry_252.jpg,5029,24,100,100,,
train,Strawberry,Strawberry_253.jpg,5178,24,100,100,,
train,Strawberry,Strawberry_254.jpg,4711,24,100,100,,
train,Strawberry,Strawberry_255.jpg,5023,24,100,100,,
train,Strawberry,Strawberry_256.jpg,4691,24,100,100,,
train,Strawberry,Strawberry_257.jpg,5123,24,100,100,,
train,Strawberry,Strawberry_258.jpg,5250,24,100,100,,
train,Strawberry,Strawberry_259.jpg,4861,24,100,100,,
train,Strawberry,Strawberry_26.jpg,5020,24,100,100,,
train,Strawberry,Strawberry_260.jpg,5470,24,100,100,,
train,Strawberry,Strawberry_261.jpg,4707,24,100,100,,
train,Strawberry,Strawberry_262.jpg,5042,24,100,100,,
train,Strawberry,Strawberry_263.jpg,5500,24,100,100,,
train,Strawberry,Strawberry_264.jpg,5193,24,100,100,,
train,Strawberry,Strawberry_265.jpg,5389,24,100,100,,
train,Strawberry,Strawberry_266.jpg,5546,24,100,100,,
train,Strawberry,Strawberry_267.jpg,4896,24,100,100,,
train,Strawberry,Strawberry_268.jpg,5000,24,100,100,,
train,Strawberry,Strawberry_269.jpg,5054,24,100,100,,
train,Strawberry,Strawberry_27.jpg,4842,24,100,100,,
train,Strawberry,Strawberry_270.jpg,4921,24,100,100,,
train,Strawberry,Strawberry_271.jpg,5146,24,100,100,,
train,Strawberry,Strawberry_272.jpg,5143,24,100,100,,
train,Strawberry,Strawberry_273.jpg,4955,24,100,100,,
train,Strawberry,Strawberry_274.jpg,5047,24,100,100,,
train,Strawberry,Strawberry_275.jpg,5128,24,100,100,,
train,Strawberry,Strawberry_276.jpg,5324,24,100,100,,
train,Strawberry,Strawberry_277.jpg,5614,24,100,100,,
train,Strawberry,Strawberry_278.jpg,4724,24,100,100,,
train,Strawberry,Strawberry_279.jpg,5014,24,100,100,,
train,Strawberry,Strawberry_28.jpg,5423,24,100,100,,
train,Strawberry,Strawberry_280.jpg,5069,24,100,100,,
train,Strawberry,Strawberry_281.jpg,5083,24,100,100,,
train,Strawberry,Strawberry_282.jpg,4823,24,100,100,,
train,Strawberry,Strawberry_283.jpg,5131,24,100,100,,
train,Strawberry,Strawberry_284.jpg,5554,24,100,100,,
train,Strawberry,Strawberry_285.jpg,5471,24,100,100,,
train,Strawberry,Strawberry_286.jpg,5163,24,100,100,,
train,Strawberry,Strawberry_287.jpg,5237,24,100,100,,
train,Strawberry,Strawberry_288.jpg,5286,24,100,100,,
train,Strawberry,Strawberry_289.jpg,5227,24,100,100,,
train,Strawberry,Strawberry_29.jpg,5618,24,100,100,,
train,Strawberry,Strawberry_290.jpg,5642,24,100,100,,
train,Strawberry,Strawberry_291.jpg,5556,24,100,100,,
train,Strawberry,Strawberry_292.jpg,4810,24,100,100,,
train,Strawberry,Strawberry_293.jpg,5543,24,100,100,,
train,Strawberry,Strawberry_294.jpg,5080,24,100,100,,
train,Strawberry,Strawberry_295.jpg,5581,24,100,100,,
train,Strawberry,Strawberry_296.jpg,5389,24,100,100,,
train,Strawberry,Strawberry_297.jpg,4786,24,100,100,,
train,Strawberry,Strawberry_298.jpg,5221,24,100,100,,
train,Strawberry,Strawberry_299.jpg,4796,24,100,100,,
train,Strawberry,Strawberry_3.jpg,5007,24,100,100,,
train,Strawberry,Strawberry_30.jpg,5239,24,100,100,,
train,Strawberry,Strawberry_300.jpg,4893,24,100,100,,
train,Strawberry,Strawberry_301.jpg,4881,24,100,100,,
train,Strawberry,Strawberry_302.jpg,4781,24,100,100,,
train,Strawberry,Strawberry_303.jpg,4949,24,100,100,,
train,Strawberry,Strawberry_304.jpg,4870,24,100,100,,
train,Strawberry,Strawberry_305.jpg,5231,24,100,100,,
train,Strawberry,Strawberry_306.jpg,4861,24,100,100,,
train,Strawberry,Strawberry_307.jpg,5428,24,100,100,,
train,Strawberry,Strawberry_308.jpg,5049,24,100,100,,
train,Strawberry,Strawberry_309.jpg,4875,24,100,100,,
train,Strawberry,Strawberry_31.jpg,5374,24,100,100,,
train,Strawberry,Strawberry_310.jpg,5404,24,100,100,,
train,Strawberry,Strawberry_311.jpg,5568,24,100,100,,
train,Strawberry,Strawberry_312.jpg,4971,24,100,100,,
train,Strawberry,Strawberry_313.jpg,4880,24,100,100,,
train,Strawberry,Strawberry_314.jpg,5027,24,100,100,,
train,Strawberry,Strawberry_315.jpg,5152,24,100,100,,
train,Strawberry,Strawberry_316.jpg,5064,24,100,100,,
train,Strawberry,Strawberry_317.jpg,5227,24,100,100,,
train,Strawberry,Strawberry_318.jpg,5289,24,100,100,,
train,Strawberry,Strawberry_319.jpg,5553,24,100,100,,
train,Strawberry,Strawberry_32.jpg,4864,24,100,100,,
train,Strawberry,Strawberry_320.jpg,5612,24,100,100,,
train,Strawberry,Strawberry_321.jpg,5567,24,100,100,,
train,Strawberry,Strawberry_322.jpg,4992,24,100,100,,
train,Strawberry,Strawberry_323.jpg,5563,24,100,100,,
train,Strawberry,Strawberry_324.jpg,4947,24,100,100,,
train,Strawberry,Strawberry_325.jpg,4789,24,100,100,,
train,Strawberry,Strawberry_326.jpg,5165,24,100,100,,
train,Strawberry,Strawberry_327.jpg,4781,24,100,100,,
train,Strawberry,Strawberry_328.jpg,5485,24,100,100,,
train,Strawberry,Strawberry_329.jpg,4959,24,100,100,,
train,Strawberry,Strawberry_33.jpg,5197,24,100,100,,
train,Strawberry,Strawberry_330.jpg,4997,24,100,100,,
train,Strawberry,Strawberry_331.jpg,5012,24,100,100,,
train,Strawberry,Strawberry_332.jpg,4692,24,100,100,,
train,Strawberry,Strawberry_333.jpg,4809,24,100,100,,
train,Strawberry,Strawberry_334.jpg,4848,24,100,100,,
train,Strawberry,Strawberry_335.jpg,5448,24,100,100,,
train,Strawberry,Strawberry_336.jpg,4869,24,100,100,,
train,Strawberry,Strawberry_337.jpg,5227,24,100,100,,
train,Strawberry,Strawberry_338.jpg,4913,24,100,100,,
train,Strawberry,Strawberry_339.jpg,5131,24,100,100,,
train,Strawberry,Strawberry_34.jpg,5180,24,100,100,,
train,Strawberry,Strawberry_340.jpg,5027,24,100,100,,
train,Strawberry,Strawberry_341.jpg,5129,24,100,100,,
train,Strawberry,Strawberry_342.jpg,5322,24,100,100,,
train,Strawberry,Strawberry_343.jpg,5056,24,100,100,,
train,Strawberry,Strawberry_344.jpg,4689,24,100,100,,
train,Strawberry,Strawberry_345.jpg,5097,24,100,100,,
train,Strawberry,Strawberry_346.jpg,4699,24,100,100,,
train,Strawberry,Strawberry_347.jpg,5501,24,100,100,,
train,Strawberry,Strawberry_348.jpg,4793,24,100,100,,
train,Strawberry,Strawberry_349.jpg,5427,24,100,100,,
train,Strawberry,Strawberry_35.jpg,4819,24,100,100,,
train,Strawberry,Strawberry_350.jpg,4845,24,100,100,,
train,Strawberry,Strawberry_351.jpg,5295,24,100,100,,
train,Strawberry,Strawberry_352.jpg,5355,24,100,100,,
train,Strawberry,Strawberry_353.jpg,5114,24,100,100,,
train,Strawberry,Strawberry_354.jpg,5447,24,100,100,,
train,Strawberry,Strawberry_355.jpg,4988,24,100,100,,
train,Strawberry,Strawberry_356.jpg,5084,24,100,100,,
train,Strawberry,Strawberry_357.jpg,5139,24,100,100,,
train,Strawberry,Strawberry_358.jpg,5025,24,100,100,,
train,Strawberry,Strawberry_359.jpg,4965,24,100,100,,
train,Strawberry,Strawberry_36.jpg,5526,24,100,100,,
train,Strawberry,Strawberry_360.jpg,4933,24,100,100,,
train,Strawberry,Strawberry_361.jpg,5101,24,100,100,,
train,Strawberry,Strawberry_362.jpg,5054,24,100,100,,
train,Strawberry,Strawberry_363.jpg,4827,24,100,100,,
train,Strawberry,Strawberry_364.jpg,5619,24,100,100,,
train,Strawberry,Strawberry_365.jpg,5105,24,100,100,,
train,Strawberry,Strawberry_366.jpg,5629,24,100,100,,
train,Strawberry,Strawberry_367.jpg,5387,24,100,100,,
train,Strawberry,Strawberry_368.jpg,5177,24,100,100,,
train,Strawberry,Strawberry_369.jpg,5074,24,100,100,,
train,Strawberry,Strawberry_37.jpg,5058,24,100,100,,
train,Strawberry,Strawberry_370.jpg,4717,24,100,100,,
train,Strawberry,Strawberry_371.jpg,5605,24,100,100,,
train,Strawberry,Strawberry_372.jpg,5587,24,100,100,,
train,Strawberry,Strawberry_373.jpg,5540,24,100,100,,
train,Strawberry,Strawberry_374.jpg,5202,24,100,100,,
train,Strawberry,Strawberry_375.jpg,5072,24,100,100,,
train,Strawberry,Strawberry_376.jpg,5410,24,100,100,,
train,Strawberry,Strawberry_377.jpg,5006,24,100,100,,
train,Strawberry,Strawberry_378.jpg,5176,24,100,100,,
train,Strawberry,Strawberry_379.jpg,4953,24,100,100,,
train,Strawberry,Strawberry_38.jpg,5348,24,100,100,,
train,Strawberry,Strawberry_380.jpg,5046,24,100,100,,
train,Strawberry,Strawberry_381.jpg,5031,24,100,100,,
train,Strawberry,Strawberry_382.jpg,5295,24,100,100,,
train,Strawberry,Strawberry_383.jpg,4775,24,100,100,,
